Area,Item,Year,Area harvested,Yield,Production,AreaHarvested_outlier,yield_outlier,Production_outlier
Puerto Rico,"Pigeon peas, dry",2021,49.0,3067.6,150.28,False,False,False
Puerto Rico,"Pigeon peas, dry",2022,14.0,6857.1,96.0,False,False,False
Puerto Rico,"Pigeon peas, dry",2023,35.0,3855.4,135.1,False,False,False
Puerto Rico,Unmanufactured tobacco,2019,1.0,990.2,0.87,False,False,False
Puerto Rico,Unmanufactured tobacco,2020,1.0,992.4,0.76,False,False,False
Puerto Rico,Unmanufactured tobacco,2021,1.0,995.7,0.67,False,False,False
Puerto Rico,Unmanufactured tobacco,2022,1.0,995.2,0.6,False,False,False
Puerto Rico,Unmanufactured tobacco,2023,1.0,994.7,0.55,False,False,False
Qatar,Wheat,2019,1.0,2333.3,1.4,False,False,False
Qatar,Wheat,2020,1.0,2300.0,2.3,False,False,False
Qatar,Wheat,2021,109.0,2311.9,252.0,False,False,False
Qatar,Wheat,2022,1.0,1800.0,0.9,False,False,False
Qatar,Wheat,2023,1.0,3000.0,2.4,False,False,False
Qatar,Maize (corn),2019,50.0,12505.1,619.0,False,False,False
Qatar,Maize (corn),2020,76.0,12460.5,947.0,False,False,False
Qatar,Maize (corn),2021,224.0,12540.2,2809.0,False,False,False
Qatar,Maize (corn),2022,92.0,12510.9,1151.0,False,False,False
Qatar,Maize (corn),2023,96.0,20979.2,2014.0,False,False,False
Qatar,Barley,2019,76.0,3000.0,228.6,False,False,False
Qatar,Barley,2020,86.0,3093.0,266.0,False,False,False
Qatar,Barley,2021,38.0,3026.3,115.0,False,False,False
Qatar,Barley,2022,14.0,3037.0,41.0,False,False,False
Qatar,Barley,2023,24.0,8008.3,193.0,False,False,False
Qatar,Cereals n.e.c.,2019,27.0,6000.0,162.0,False,False,False
Qatar,Cereals n.e.c.,2020,48.0,6000.0,288.0,False,False,False
Qatar,Cereals n.e.c.,2021,21.0,6142.9,129.0,False,False,False
Qatar,Cereals n.e.c.,2022,0.0,5000.0,1.0,False,False,False
Qatar,Cabbages,2019,134.0,14997.0,2002.1,False,False,False
Qatar,Cabbages,2020,151.0,14993.4,2264.0,False,False,False
Qatar,Cabbages,2021,153.0,15052.3,2303.0,False,False,False
Qatar,Cabbages,2022,148.0,14966.2,2215.0,False,False,False
Qatar,Cabbages,2023,124.0,31975.8,3965.0,False,False,False
Qatar,Cauliflowers and broccoli,2019,155.0,11997.4,1854.8,False,False,False
Qatar,Cauliflowers and broccoli,2020,143.0,12035.0,1721.0,False,False,False
Qatar,Cauliflowers and broccoli,2021,118.0,12059.3,1423.0,False,False,False
Qatar,Cauliflowers and broccoli,2022,101.0,12000.0,1212.0,False,False,False
Qatar,Cauliflowers and broccoli,2023,86.0,25023.3,2152.0,False,False,False
Qatar,Lettuce and chicory,2019,30.0,12980.0,389.4,False,False,False
Qatar,Lettuce and chicory,2020,44.0,13068.2,575.0,False,False,False
Qatar,Lettuce and chicory,2021,26.0,13461.5,350.0,False,False,False
Qatar,Lettuce and chicory,2022,13.0,12846.2,167.0,False,False,False
Qatar,Lettuce and chicory,2023,19.0,22894.7,435.0,False,False,False
Qatar,Spinach,2019,9.0,10044.4,90.4,False,False,False
Qatar,Spinach,2020,13.0,9769.2,127.0,False,False,False
Qatar,Spinach,2021,7.0,9285.7,65.0,False,False,False
Qatar,Spinach,2022,3.0,9333.3,28.0,False,False,False
Qatar,Spinach,2023,2.0,26000.0,52.0,False,False,False
Qatar,Watermelons,2019,53.0,9490.6,506.8,False,False,False
Qatar,Watermelons,2020,50.0,9480.0,474.0,False,False,False
Qatar,Watermelons,2021,26.0,9423.1,245.0,False,False,False
Qatar,Watermelons,2022,55.0,9472.7,521.0,False,False,False
Qatar,Watermelons,2023,55.0,19818.2,1090.0,False,False,False
Qatar,Cantaloupes and other melons,2019,115.0,17243.7,1988.2,False,False,False
Qatar,Cantaloupes and other melons,2020,71.0,13124.0,933.0,False,False,False
Qatar,Cantaloupes and other melons,2021,38.0,9105.3,346.0,False,False,False
Qatar,Cantaloupes and other melons,2022,64.0,8921.9,571.0,False,False,False
Qatar,Cantaloupes and other melons,2023,94.0,28106.4,2642.0,False,False,False
Qatar,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,85.0,28170.0,2386.0,False,False,False
Qatar,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,109.0,30798.2,3357.0,False,False,False
Qatar,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,112.0,36705.4,4111.0,False,True,False
Qatar,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,108.0,37703.7,4072.0,False,True,False
Qatar,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,110.0,46090.9,5070.0,False,True,False
Qatar,Cucumbers and gherkins,2019,239.0,104411.4,24923.0,False,True,False
Qatar,Cucumbers and gherkins,2020,272.0,104166.7,28375.0,False,True,False
Qatar,Cucumbers and gherkins,2021,184.0,118739.1,21848.0,False,True,False
Qatar,Cucumbers and gherkins,2022,221.0,108357.5,23947.0,False,True,False
Qatar,Cucumbers and gherkins,2023,225.0,69577.8,15655.0,False,True,False
Qatar,Eggplants (aubergines),2019,216.0,25000.0,5392.5,False,False,False
Qatar,Eggplants (aubergines),2020,231.0,24978.4,5770.0,False,False,False
Qatar,Eggplants (aubergines),2021,221.0,28271.5,6248.0,False,False,False
Qatar,Eggplants (aubergines),2022,205.0,52205.9,10702.2,False,True,False
Qatar,Eggplants (aubergines),2023,225.0,47928.9,10784.0,False,True,False
Qatar,Tomatoes,2019,435.0,65033.8,28309.2,False,True,False
Qatar,Tomatoes,2020,465.0,68423.7,31817.0,False,True,False
Qatar,Tomatoes,2021,423.0,93385.3,39502.0,False,True,False
Qatar,Tomatoes,2022,353.0,76542.8,26989.0,False,True,False
Qatar,Tomatoes,2023,382.0,72466.0,27682.0,False,True,False
Qatar,"Pumpkins, squash and gourds",2019,582.0,18003.1,10485.0,False,False,False
Qatar,"Pumpkins, squash and gourds",2020,637.0,11329.7,7217.0,False,False,False
Qatar,"Pumpkins, squash and gourds",2021,522.0,18436.8,9624.0,False,False,False
Qatar,"Pumpkins, squash and gourds",2022,516.0,17565.9,9064.0,False,False,False
Qatar,"Pumpkins, squash and gourds",2023,634.0,24438.5,15494.0,False,False,False
Qatar,Okra,2019,45.0,4182.6,187.8,False,False,False
Qatar,Okra,2020,59.0,4118.6,243.0,False,False,False
Qatar,Okra,2021,103.0,7009.7,722.0,False,False,False
Qatar,Okra,2022,83.0,4445.8,369.0,False,False,False
Qatar,Okra,2023,186.0,11989.2,2230.0,False,False,False
Qatar,"Other beans, green",2019,37.0,4983.6,181.9,False,False,False
Qatar,"Other beans, green",2020,78.0,2044.1,160.13,False,False,False
Qatar,"Other beans, green",2021,73.0,2017.3,147.61,False,False,False
Qatar,"Other beans, green",2022,73.0,1711.6,125.5,False,False,False
Qatar,"Other beans, green",2023,70.0,1651.6,115.88,False,False,False
Qatar,"Broad beans and horse beans, green",2021,8.0,9500.0,76.0,False,False,False
Qatar,"Broad beans and horse beans, green",2022,4.0,9250.0,37.0,False,False,False
Qatar,"Broad beans and horse beans, green",2023,6.0,11500.0,69.0,False,False,False
Qatar,Carrots and turnips,2019,5.0,11884.6,61.8,False,False,False
Qatar,Carrots and turnips,2020,10.0,10900.0,109.0,False,False,False
Qatar,Carrots and turnips,2021,4.0,10500.0,42.0,False,False,False
Qatar,Carrots and turnips,2022,4.0,9750.0,39.0,False,False,False
Qatar,Carrots and turnips,2023,12.0,23750.0,285.0,False,False,False
Qatar,"Onions and shallots, green",2021,57.0,10070.2,574.0,False,False,False
Qatar,"Onions and shallots, green",2022,25.0,9920.0,248.0,False,False,False
Qatar,"Onions and shallots, green",2023,25.0,12840.0,321.0,False,False,False
Qatar,"Onions and shallots, dry (excluding dehydrated)",2019,101.0,25203.0,2545.5,False,False,False
Qatar,"Onions and shallots, dry (excluding dehydrated)",2020,114.0,23429.8,2671.0,False,False,False
Qatar,"Onions and shallots, dry (excluding dehydrated)",2021,88.0,17375.0,1529.0,False,False,False
Qatar,"Onions and shallots, dry (excluding dehydrated)",2022,96.0,21631.7,2085.3,False,False,False
Qatar,"Onions and shallots, dry (excluding dehydrated)",2023,110.0,23272.7,2560.0,False,False,False
Qatar,Green corn (maize),2019,89.0,12295.1,1100.35,False,False,False
Qatar,Green corn (maize),2020,87.0,12292.9,1074.81,False,False,False
Qatar,Green corn (maize),2021,88.0,12293.8,1083.35,False,False,False
Qatar,Green corn (maize),2022,88.0,12294.0,1086.17,False,False,False
Qatar,Green corn (maize),2023,88.0,12293.6,1081.44,False,False,False
Qatar,"Other vegetables, fresh n.e.c.",2019,306.0,16127.7,4936.7,False,False,False
Qatar,"Other vegetables, fresh n.e.c.",2020,473.0,17592.0,8321.0,False,False,False
Qatar,"Other vegetables, fresh n.e.c.",2021,475.0,19303.2,9169.0,False,False,False
Qatar,"Other vegetables, fresh n.e.c.",2022,293.0,26344.7,7719.0,False,False,False
Qatar,"Other vegetables, fresh n.e.c.",2023,510.0,32400.6,16524.3,False,False,False
Qatar,Dates,2019,2154.0,12000.1,25843.4,False,False,False
Qatar,Dates,2020,2216.0,12006.8,26607.0,False,False,False
Qatar,Dates,2021,2393.0,12000.0,28716.0,False,False,False
Qatar,Dates,2022,2824.0,11999.3,33886.0,False,False,False
Qatar,Dates,2023,2734.0,13001.8,35547.0,False,False,False
Qatar,Figs,2019,3.0,3000.0,8.1,False,False,False
Qatar,Figs,2020,2.0,3000.0,6.0,False,False,False
Qatar,Figs,2021,3.0,3000.0,9.0,False,False,False
Qatar,Figs,2022,9.0,3000.0,27.0,False,False,False
Qatar,Figs,2023,36.0,3000.0,108.0,False,False,False
Qatar,"Mangoes, guavas and mangosteens",2021,2.0,4500.0,9.0,False,False,False
Qatar,"Mangoes, guavas and mangosteens",2022,2.0,3500.0,7.0,False,False,False
Qatar,"Mangoes, guavas and mangosteens",2023,3.0,3333.3,10.0,False,False,False
Qatar,"Other citrus fruit, n.e.c.",2019,99.0,4499.0,445.4,False,False,False
Qatar,"Other citrus fruit, n.e.c.",2020,46.0,4478.3,206.0,False,False,False
Qatar,"Other citrus fruit, n.e.c.",2021,192.0,4500.0,864.0,False,False,False
Qatar,"Other citrus fruit, n.e.c.",2022,162.0,4506.2,730.0,False,False,False
Qatar,"Other citrus fruit, n.e.c.",2023,152.0,3315.8,504.0,False,False,False
Qatar,Grapes,2020,0.0,2500.0,0.5,False,False,False
Qatar,Grapes,2021,1.0,3000.0,3.0,False,False,False
Qatar,"Other fruits, n.e.c.",2019,46.0,2256.5,104.7,False,False,False
Qatar,"Other fruits, n.e.c.",2020,29.0,1724.1,50.0,False,False,False
Qatar,"Other fruits, n.e.c.",2021,85.0,3023.5,257.0,False,False,False
Qatar,"Other fruits, n.e.c.",2022,182.0,1082.4,197.0,False,False,False
Qatar,"Other fruits, n.e.c.",2023,235.0,4242.6,997.0,False,False,False
Qatar,"Almonds, in shell",2021,9.0,4111.1,37.0,False,False,False
Qatar,"Almonds, in shell",2022,19.0,3736.8,71.0,False,False,False
Qatar,"Almonds, in shell",2023,30.0,3933.3,118.0,False,False,False
Qatar,Potatoes,2019,9.0,9942.5,86.5,False,False,False
Qatar,Potatoes,2020,21.0,9809.5,206.0,False,False,False
Qatar,Potatoes,2021,49.0,10000.0,490.0,False,False,False
Qatar,Potatoes,2022,47.0,9923.4,466.4,False,False,False
Qatar,Potatoes,2023,34.0,30129.4,1024.4,False,False,False
Qatar,Chicory roots,2019,11.0,8540.9,91.43,False,False,False
Qatar,Chicory roots,2020,11.0,8477.3,90.81,False,False,False
Qatar,Chicory roots,2021,11.0,8352.6,88.91,False,False,False
Qatar,Chicory roots,2022,11.0,8247.2,88.58,False,False,False
Qatar,Chicory roots,2023,11.0,8141.7,88.26,False,False,False
Qatar,"Beans, dry",2021,67.0,27229.2,1812.1,False,False,False
Qatar,"Beans, dry",2022,68.0,28702.9,1951.8,False,False,False
Qatar,"Beans, dry",2023,88.0,23493.7,2060.4,False,False,False
Qatar,"Cow peas, dry",2021,18.0,7944.4,143.0,False,False,False
Qatar,"Cow peas, dry",2022,27.0,7851.9,212.0,False,False,False
Qatar,"Cow peas, dry",2023,19.0,13210.5,251.0,False,False,False
Romania,Wheat,2019,2168370.0,4748.8,10297110.0,True,False,True
Romania,Wheat,2020,2155250.0,2966.0,6392370.0,True,False,True
Romania,Wheat,2021,2175080.0,4796.9,10433750.0,True,False,True
Romania,Wheat,2022,2168660.0,4004.4,8684240.0,True,False,True
Romania,Wheat,2023,2317690.0,4152.4,9624070.0,True,False,True
Romania,Maize (corn),2019,2681930.0,6499.9,17432220.0,True,False,True
Romania,Maize (corn),2020,2540550.0,3974.2,10096690.0,True,False,True
Romania,Maize (corn),2021,2554680.0,5801.4,14820690.0,True,False,True
Romania,Maize (corn),2022,2437220.0,3297.7,8037130.0,True,False,True
Romania,Maize (corn),2023,2196110.0,3981.6,8744000.0,True,False,True
Romania,Rice,2019,7430.0,5320.3,39530.0,False,False,False
Romania,Rice,2020,6000.0,4111.7,24670.0,False,False,False
Romania,Rice,2021,5440.0,2753.7,14980.0,False,False,False
Romania,Rice,2022,3280.0,5152.4,16900.0,False,False,False
Romania,Rice,2023,2430.0,4967.1,12070.0,False,False,False
Romania,Sorghum,2019,15710.0,3819.9,60010.0,False,False,False
Romania,Sorghum,2020,9590.0,3722.6,35700.0,False,False,False
Romania,Sorghum,2021,7350.0,4591.8,33750.0,False,False,False
Romania,Sorghum,2022,5700.0,2601.8,14830.0,False,False,False
Romania,Sorghum,2023,6860.0,3029.2,20780.0,False,False,False
Romania,Barley,2019,448890.0,4188.0,1879950.0,True,False,True
Romania,Barley,2020,441980.0,2581.6,1141010.0,True,False,True
Romania,Barley,2021,449390.0,4408.3,1981030.0,True,False,True
Romania,Barley,2022,425950.0,4006.7,1706650.0,True,False,True
Romania,Barley,2023,497770.0,4013.1,1997620.0,True,False,True
Romania,Rye,2019,9360.0,2797.0,26180.0,False,False,False
Romania,Rye,2020,11250.0,2532.4,28490.0,False,False,False
Romania,Rye,2021,12110.0,2898.4,35100.0,False,False,False
Romania,Rye,2022,12680.0,2748.4,34850.0,False,False,False
Romania,Rye,2023,10670.0,2773.2,29590.0,False,False,False
Romania,Oats,2019,161190.0,2243.1,361570.0,True,False,False
Romania,Oats,2020,101340.0,1940.6,196660.0,True,False,False
Romania,Oats,2021,87020.0,2411.5,209850.0,True,False,False
Romania,Oats,2022,78450.0,2187.4,171600.0,True,False,False
Romania,Oats,2023,76590.0,2026.4,155200.0,True,False,False
Romania,Soya beans,2019,158150.0,2782.9,440120.0,True,False,True
Romania,Soya beans,2020,168900.0,2017.9,340820.0,True,False,False
Romania,Soya beans,2021,139610.0,2634.1,367740.0,True,False,False
Romania,Soya beans,2022,135850.0,1903.1,258530.0,True,False,False
Romania,Soya beans,2023,141660.0,2264.6,320800.0,True,False,False
Romania,Triticale,2019,78770.0,3986.3,314000.0,True,False,False
Romania,Triticale,2020,73970.0,3196.6,236450.0,True,False,False
Romania,Triticale,2021,64550.0,4015.6,259210.0,False,False,False
Romania,Triticale,2022,56990.0,3376.2,192410.0,False,False,False
Romania,Triticale,2023,59460.0,3315.2,197120.0,False,False,False
Romania,Cereals n.e.c.,2019,880.0,1590.9,1400.0,False,False,False
Romania,Cereals n.e.c.,2020,1580.0,879.7,1390.0,False,False,False
Romania,Cereals n.e.c.,2021,1340.0,2037.3,2730.0,False,False,False
Romania,Cereals n.e.c.,2022,1000.0,1870.0,1870.0,False,False,False
Romania,Cereals n.e.c.,2023,1650.0,2460.6,4060.0,False,False,False
Romania,Asparagus,2019,190.0,1421.1,270.0,False,False,False
Romania,Asparagus,2020,170.0,1294.1,220.0,False,False,False
Romania,Asparagus,2021,170.0,1411.8,240.0,False,False,False
Romania,Asparagus,2023,10.0,1000.0,10.0,False,False,False
Romania,Cabbages,2019,28790.0,21428.6,616930.0,False,False,True
Romania,Cabbages,2020,19150.0,28298.7,541920.0,False,False,True
Romania,Cabbages,2021,19470.0,28178.7,548640.0,False,False,True
Romania,Cabbages,2022,18950.0,20443.3,387400.0,False,False,False
Romania,Cabbages,2023,19140.0,18683.9,357610.0,False,False,False
Romania,Cauliflowers and broccoli,2019,3360.0,12952.4,43520.0,False,False,False
Romania,Cauliflowers and broccoli,2020,3150.0,20565.1,64780.0,False,False,False
Romania,Cauliflowers and broccoli,2021,2620.0,19084.0,50000.0,False,False,False
Romania,Cauliflowers and broccoli,2022,1730.0,13867.1,23990.0,False,False,False
Romania,Cauliflowers and broccoli,2023,1750.0,12217.1,21380.0,False,False,False
Romania,Lettuce and chicory,2019,160.0,16187.5,2590.0,False,False,False
Romania,Lettuce and chicory,2020,140.0,15785.7,2210.0,False,False,False
Romania,Lettuce and chicory,2021,90.0,18333.3,1650.0,False,False,False
Romania,Lettuce and chicory,2022,100.0,17200.0,1720.0,False,False,False
Romania,Lettuce and chicory,2023,110.0,17090.9,1880.0,False,False,False
Romania,Spinach,2019,130.0,13153.8,1710.0,False,False,False
Romania,Spinach,2020,110.0,11454.5,1260.0,False,False,False
Romania,Spinach,2021,90.0,10111.1,910.0,False,False,False
Romania,Spinach,2022,60.0,12166.7,730.0,False,False,False
Romania,Spinach,2023,60.0,12833.3,770.0,False,False,False
Romania,Watermelons,2019,17860.0,25907.6,462710.0,False,False,True
Romania,Watermelons,2020,9780.0,26532.7,259490.0,False,False,False
Romania,Watermelons,2021,9510.0,31545.7,300000.0,False,False,False
Romania,Watermelons,2022,6500.0,22401.5,145610.0,False,False,False
Romania,Watermelons,2023,7600.0,19500.0,148200.0,False,False,False
Romania,Cantaloupes and other melons,2019,4340.0,12958.5,56240.0,False,False,False
Romania,Cantaloupes and other melons,2020,4010.0,21640.9,86780.0,False,False,False
Romania,Cantaloupes and other melons,2021,3490.0,23555.9,82210.0,False,False,False
Romania,Cantaloupes and other melons,2022,2580.0,12689.9,32740.0,False,False,False
Romania,Cantaloupes and other melons,2023,2590.0,11934.4,30910.0,False,False,False
Romania,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,10780.0,12569.6,135500.0,False,False,False
Romania,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,9260.0,15207.3,140820.0,False,False,False
Romania,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,10370.0,14926.7,154790.0,False,False,False
Romania,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,9110.0,11548.8,105210.0,False,False,False
Romania,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,9510.0,10994.7,104560.0,False,False,False
Romania,Cucumbers and gherkins,2019,6910.0,17167.9,118630.0,False,False,False
Romania,Cucumbers and gherkins,2020,6080.0,27149.7,165070.0,False,False,False
Romania,Cucumbers and gherkins,2021,6260.0,23960.1,149990.0,False,False,False
Romania,Cucumbers and gherkins,2022,3890.0,20007.7,77830.0,False,False,False
Romania,Cucumbers and gherkins,2023,4850.0,18270.1,88610.0,False,False,False
Romania,Eggplants (aubergines),2019,4810.0,16561.3,79660.0,False,False,False
Romania,Eggplants (aubergines),2020,4410.0,20049.9,88420.0,False,False,False
Romania,Eggplants (aubergines),2021,4940.0,19404.9,95860.0,False,False,False
Romania,Eggplants (aubergines),2022,4140.0,15594.2,64560.0,False,False,False
Romania,Eggplants (aubergines),2023,4460.0,14540.4,64850.0,False,False,False
Romania,Tomatoes,2019,23780.0,18357.9,436550.0,False,False,True
Romania,Tomatoes,2020,17470.0,28261.0,493720.0,False,False,True
Romania,Tomatoes,2021,18130.0,27589.6,500200.0,False,False,True
Romania,Tomatoes,2022,17170.0,17409.4,298920.0,False,False,False
Romania,Tomatoes,2023,17540.0,15480.0,271520.0,False,False,False
Romania,"Pumpkins, squash and gourds",2019,1350.0,16955.6,22890.0,False,False,False
Romania,"Pumpkins, squash and gourds",2020,1380.0,17065.2,23550.0,False,False,False
Romania,"Pumpkins, squash and gourds",2021,1010.0,19128.7,19320.0,False,False,False
Romania,"Pumpkins, squash and gourds",2022,990.0,14424.2,14280.0,False,False,False
Romania,"Pumpkins, squash and gourds",2023,920.0,12434.8,11440.0,False,False,False
Romania,"Other beans, green",2019,5380.0,4961.0,26690.0,False,False,False
Romania,"Other beans, green",2020,4630.0,6382.3,29550.0,False,False,False
Romania,"Other beans, green",2021,4610.0,5924.1,27310.0,False,False,False
Romania,"Other beans, green",2022,3030.0,3963.7,12010.0,False,False,False
Romania,"Other beans, green",2023,3090.0,3689.3,11400.0,False,False,False
Romania,"Peas, green",2019,2430.0,1720.2,4180.0,False,False,False
Romania,"Peas, green",2020,2250.0,2791.1,6280.0,False,False,False
Romania,"Peas, green",2021,2080.0,2370.2,4930.0,False,False,False
Romania,"Peas, green",2022,670.0,2000.0,1340.0,False,False,False
Romania,"Peas, green",2023,1070.0,2000.0,2140.0,False,False,False
Romania,Carrots and turnips,2019,8240.0,14212.4,117110.0,False,False,False
Romania,Carrots and turnips,2020,7940.0,14324.9,113740.0,False,False,False
Romania,Carrots and turnips,2021,7790.0,15558.4,121200.0,False,False,False
Romania,Carrots and turnips,2022,6850.0,12626.3,86490.0,False,False,False
Romania,Carrots and turnips,2023,6910.0,11864.0,81980.0,False,False,False
Romania,Green garlic,2019,5760.0,4809.0,27700.0,False,False,False
Romania,Green garlic,2020,5260.0,6000.0,31560.0,False,False,False
Romania,Green garlic,2021,5310.0,5674.2,30130.0,False,False,False
Romania,Green garlic,2022,5200.0,4326.9,22500.0,False,False,False
Romania,Green garlic,2023,4970.0,4140.8,20580.0,False,False,False
Romania,"Onions and shallots, dry (excluding dehydrated)",2019,17350.0,11740.1,203690.0,False,False,False
Romania,"Onions and shallots, dry (excluding dehydrated)",2020,16240.0,14178.0,230250.0,False,False,False
Romania,"Onions and shallots, dry (excluding dehydrated)",2021,16330.0,13380.3,218500.0,False,False,False
Romania,"Onions and shallots, dry (excluding dehydrated)",2022,15670.0,9283.3,145470.0,False,False,False
Romania,"Onions and shallots, dry (excluding dehydrated)",2023,15460.0,9234.2,142760.0,False,False,False
Romania,Leeks and other alliaceous vegetables,2019,90.0,14666.7,1320.0,False,False,False
Romania,Leeks and other alliaceous vegetables,2020,80.0,10750.0,860.0,False,False,False
Romania,Leeks and other alliaceous vegetables,2021,10.0,18000.0,180.0,False,False,False
Romania,Leeks and other alliaceous vegetables,2022,20.0,11000.0,220.0,False,False,False
Romania,Leeks and other alliaceous vegetables,2023,20.0,13500.0,270.0,False,False,False
Romania,"Other vegetables, fresh n.e.c.",2019,50.0,9400.0,470.0,False,False,False
Romania,"Other vegetables, fresh n.e.c.",2020,80.0,9250.0,740.0,False,False,False
Romania,"Other vegetables, fresh n.e.c.",2021,30.0,11000.0,330.0,False,False,False
Romania,"Other vegetables, fresh n.e.c.",2022,50.0,6000.0,300.0,False,False,False
Romania,"Other vegetables, fresh n.e.c.",2023,110.0,9818.2,1080.0,False,False,False
Romania,Grapes,2019,176340.0,5523.4,973990.0,True,False,True
Romania,Grapes,2020,165600.0,5632.7,932770.0,True,False,True
Romania,Grapes,2021,163610.0,6144.4,1005280.0,True,False,True
Romania,Grapes,2022,159740.0,5038.2,804800.0,True,False,True
Romania,Grapes,2023,164170.0,4879.7,801100.0,True,False,True
Romania,Apples,2019,52740.0,9342.1,492700.0,False,False,True
Romania,Apples,2020,52340.0,10268.8,537470.0,False,False,True
Romania,Apples,2021,53820.0,11031.2,593700.0,False,False,True
Romania,Apples,2022,54070.0,10049.6,543380.0,False,False,True
Romania,Apples,2023,54290.0,9838.6,534140.0,False,False,True
Romania,Pears,2019,3080.0,14987.0,46160.0,False,False,False
Romania,Pears,2020,3090.0,15093.9,46640.0,False,False,False
Romania,Pears,2021,3170.0,15602.5,49460.0,False,False,False
Romania,Pears,2022,3200.0,13225.0,42320.0,False,False,False
Romania,Pears,2023,3230.0,12894.7,41650.0,False,False,False
Romania,Apricots,2019,2040.0,14421.6,29420.0,False,False,False
Romania,Apricots,2020,2030.0,13187.2,26770.0,False,False,False
Romania,Apricots,2021,1920.0,13979.2,26840.0,False,False,False
Romania,Apricots,2022,1960.0,11989.8,23500.0,False,False,False
Romania,Apricots,2023,2030.0,12093.6,24550.0,False,False,False
Romania,Sour cherries,2019,2790.0,12297.5,34310.0,False,False,False
Romania,Sour cherries,2020,2740.0,12211.7,33460.0,False,False,False
Romania,Sour cherries,2021,2610.0,13126.4,34260.0,False,False,False
Romania,Sour cherries,2022,2570.0,11272.4,28970.0,False,False,False
Romania,Sour cherries,2023,2760.0,10507.2,29000.0,False,False,False
Romania,Cherries,2019,3300.0,11860.6,39140.0,False,False,False
Romania,Cherries,2020,3200.0,11762.5,37640.0,False,False,False
Romania,Cherries,2021,3510.0,11586.9,40670.0,False,False,False
Romania,Cherries,2022,3310.0,10368.6,34320.0,False,False,False
Romania,Cherries,2023,3860.0,9471.5,36560.0,False,False,False
Romania,Peaches and nectarines,2019,1800.0,9783.3,17610.0,False,False,False
Romania,Peaches and nectarines,2020,1690.0,9408.3,15900.0,False,False,False
Romania,Peaches and nectarines,2021,1370.0,10306.6,14120.0,False,False,False
Romania,Peaches and nectarines,2022,1290.0,9589.1,12370.0,False,False,False
Romania,Peaches and nectarines,2023,1390.0,9028.8,12550.0,False,False,False
Romania,Plums and sloes,2019,65580.0,10562.2,692670.0,False,False,True
Romania,Plums and sloes,2020,67010.0,11310.0,757880.0,True,False,True
Romania,Plums and sloes,2021,66730.0,12096.1,807170.0,True,False,True
Romania,Plums and sloes,2022,66710.0,9979.5,665730.0,True,False,True
Romania,Plums and sloes,2023,67740.0,9523.0,645090.0,True,False,True
Romania,Other pome fruits,2019,1270.0,22889.8,29070.0,False,False,False
Romania,Other pome fruits,2020,1270.0,22338.6,28370.0,False,False,False
Romania,Other pome fruits,2021,1250.0,23216.0,29020.0,False,False,False
Romania,Other pome fruits,2022,1300.0,20623.1,26810.0,False,False,False
Romania,Other pome fruits,2023,1420.0,18802.8,26700.0,False,False,False
Romania,Currants,2019,30.0,1000.0,30.0,False,False,False
Romania,Currants,2020,20.0,1000.0,20.0,False,False,False
Romania,Currants,2021,40.0,1000.0,40.0,False,False,False
Romania,Currants,2022,40.0,1250.0,50.0,False,False,False
Romania,Currants,2023,110.0,1909.1,210.0,False,False,False
Romania,Raspberries,2019,60.0,1833.3,110.0,False,False,False
Romania,Raspberries,2020,70.0,1857.1,130.0,False,False,False
Romania,Raspberries,2021,110.0,1636.4,180.0,False,False,False
Romania,Raspberries,2022,90.0,1888.9,170.0,False,False,False
Romania,Raspberries,2023,190.0,2263.2,430.0,False,False,False
Romania,Strawberries,2019,3300.0,6854.5,22620.0,False,False,False
Romania,Strawberries,2020,3290.0,6978.7,22960.0,False,False,False
Romania,Strawberries,2021,2550.0,7227.5,18430.0,False,False,False
Romania,Strawberries,2022,2590.0,6795.4,17600.0,False,False,False
Romania,Strawberries,2023,2840.0,7267.6,20640.0,False,False,False
Romania,Blueberries,2019,210.0,2904.8,610.0,False,False,False
Romania,Blueberries,2020,400.0,2925.0,1170.0,False,False,False
Romania,Blueberries,2021,710.0,2718.3,1930.0,False,False,False
Romania,Blueberries,2022,800.0,4162.5,3330.0,False,False,False
Romania,Blueberries,2023,1200.0,3200.0,3840.0,False,False,False
Romania,Other berries and fruits of the genus vaccinium n.e.c.,2019,290.0,2275.9,660.0,False,False,False
Romania,Other berries and fruits of the genus vaccinium n.e.c.,2020,250.0,1720.0,430.0,False,False,False
Romania,Other berries and fruits of the genus vaccinium n.e.c.,2021,680.0,1544.1,1050.0,False,False,False
Romania,Other berries and fruits of the genus vaccinium n.e.c.,2022,730.0,1232.9,900.0,False,False,False
